timestamp,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
1730836527079,10.204000,-4.126500,-1.689700,0.316700,0.151400,9.098600,-132.250000,-63.250000,3799.000000
1730836527178,-1.681600,-8.995900,0.873400,0.099300,0.331700,9.627900,41.500000,-138.500000,4020.000000
1730836527277,0.134600,0.595900,0.248900,0.207700,0.482500,9.446500,-106.000000,-224.750000,3925.000000
1730836527377,-8.922400,3.526500,-1.114200,0.022700,0.235300,9.675800,9.500000,-98.250000,4040.000000
1730836527477,-5.828500,0.755100,-1.391800,0.206500,0.077800,9.933300,-86.250000,32.500000,4147.500000
1730836527577,-1.926500,2.248900,0.163200,0.245400,0.028700,9.681200,102.500000,-12.000000,4042.250000
1730836527676,-2.257100,0.355100,0.600000,0.037100,0.047300,9.789000,22.250000,5.250000,4092.250000
1730836527775,1.730600,-5.493800,0.902000,0.024500,0.037700,9.714100,-10.250000,-15.750000,4056.000000
1730836527876,4.012200,-2.457100,-2.057100,0.082000,0.204700,9.368100,-34.250000,-85.500000,3911.500000
1730836527976,-3.563200,3.187700,-2.253000,0.052600,0.485500,9.314200,-22.000000,-202.750000,3889.000000
1730836528075,-3.759100,3.902000,-1.877500,0.097500,0.137700,9.874600,40.750000,-58.250000,4101.250000
1730836528174,-2.481600,4.857100,-2.930600,0.301700,0.107700,10.031500,126.000000,-45.000000,4188.500000
1730836528275,-2.216300,3.885700,-3.481600,0.268800,0.339400,9.501600,112.250000,-141.750000,3967.250000
1730836528375,-7.502000,22.669300,-4.942800,0.981300,0.195700,9.497400,409.750000,-81.750000,3965.500000
1730836528474,-2.061200,-5.106100,0.595900,0.947800,0.034700,9.677600,395.750000,-14.500000,4040.750000
1730836528574,-3.726500,-6.910200,0.534600,0.670600,0.073000,9.771600,280.000000,31.250000,4107.250000
1730836528674,0.910200,-10.885700,1.318300,0.468800,0.084400,9.648900,195.750000,-35.250000,4028.750000
1730836528772,-1.220400,-11.093800,2.648900,0.090400,0.189200,9.949500,37.750000,-79.000000,4154.250000
1730836528873,3.216300,0.763200,-1.412200,0.062200,0.271200,9.826700,-26.000000,-113.250000,4103.000000
1730836528972,2.130600,-2.983600,0.175500,0.055600,0.538200,9.608800,42.500000,-213.000000,4050.000000
1730836529073,5.800000,-5.995900,0.620400,0.244200,0.701700,9.732100,-102.000000,-293.000000,4063.500000
1730836529172,3.024400,-3.542800,-2.220400,0.502900,0.974100,9.388400,-210.000000,-406.750000,3920.000000
1730836529272,-3.346900,-1.951000,0.942800,0.279600,0.999300,9.489000,-116.750000,-417.250000,3962.000000
1730836529372,-5.877500,5.853000,-1.293800,0.249600,0.828600,9.618900,-78.750000,-329.250000,4008.000000
1730836529471,-10.061200,5.261200,-2.261200,0.041300,0.579500,9.550700,-17.250000,-242.000000,3987.750000
1730836529571,-9.620400,4.759100,0.379500,0.035900,0.292100,9.456100,-15.000000,-122.000000,3948.250000
1730836529671,-12.097900,7.697900,-1.563200,0.269400,0.239500,10.140500,112.500000,100.000000,4234.000000
1730836529770,-6.212200,4.889700,-2.424400,0.570600,0.403500,9.789000,178.500000,143.500000,4047.500000
1730836529870,-11.363200,8.665300,-2.334600,0.771700,0.675900,9.721300,322.250000,282.250000,4059.000000
1730836529970,-13.763200,2.632600,0.281600,0.987300,0.940600,9.674600,412.250000,392.750000,4039.500000
1730836530069,-5.522400,-6.959100,2.220400,0.907700,1.107600,9.578200,379.000000,462.500000,3999.250000
1730836530169,4.848900,-13.844800,4.673400,0.276600,0.871700,9.718900,115.500000,364.000000,4058.000000
1730836530269,12.289700,-12.436700,3.432600,0.044300,0.422100,9.489000,-18.500000,176.250000,3977.250000
1730836530368,10.914200,-10.902000,2.314200,0.064000,0.156200,10.224900,26.750000,65.250000,4269.250000
1730836530468,16.114200,-9.179500,0.089700,0.000500,0.722600,8.698700,0.250000,-301.750000,3632.000000
1730836530568,5.665300,0.146900,-1.967300,0.399300,0.490900,10.041700,-166.750000,-205.000000,4192.750000
1730836530668,11.669300,-2.926500,-3.383600,0.165800,0.637000,9.886600,45.000000,-298.250000,4053.250000
1730836530766,-5.926500,18.151000,-8.653000,0.064600,0.792100,9.929700,27.000000,-330.750000,4146.000000
1730836530867,-1.991800,16.693800,-7.355100,0.225700,0.845400,9.350100,94.250000,-353.000000,3904.000000
1730836530967,-14.755100,18.485700,-7.142800,0.659800,0.696300,9.472300,275.500000,-290.750000,3955.000000
1730836531066,-12.134600,5.624400,-1.861200,1.231600,0.490900,9.191400,533.500000,-196.250000,3781.250000
1730836531166,-21.669300,6.706100,-1.008100,1.289700,0.064000,9.713000,538.500000,-26.750000,4055.500000
1730836531266,-6.865300,-13.473400,6.599900,0.908900,0.193900,9.324400,379.500000,81.000000,3893.250000
1730836531365,6.020400,-14.297900,6.844800,1.151400,0.561600,10.530900,480.750000,234.500000,4397.000000
1730836531465,7.000000,-6.167300,5.289700,1.066300,0.158000,9.193800,508.500000,-59.250000,3831.500000
1730836531565,0.738700,11.191800,-1.799900,1.047200,0.050200,9.754300,437.250000,-21.000000,4072.750000
1730836531664,7.681600,31.518300,-6.175500,1.522000,0.375400,9.309400,635.500000,-156.750000,3887.000000
1730836531764,-14.302000,27.551000,-2.334600,2.823100,0.161600,9.950100,1178.750000,67.500000,4154.500000
1730836531864,-3.257100,29.359100,0.224400,4.054100,0.096300,8.179500,1762.000000,40.250000,3415.250000
1730836531963,-5.387700,18.657100,0.004000,4.666000,0.215500,8.199900,1948.250000,90.000000,3423.750000
1730836532063,-3.804000,9.265300,1.081600,4.826500,0.246600,8.186700,2015.250000,103.000000,3418.250000
1730836532163,-10.510200,15.914200,0.751000,5.284000,0.425100,8.065800,2206.250000,177.500000,3367.750000
1730836532263,-12.412200,18.306100,0.432600,5.637200,0.669400,7.449700,2353.750000,279.500000,3110.500000
1730836532362,-5.212200,1.297900,5.224400,6.113200,0.893900,6.891600,2671.250000,423.500000,2868.250000
1730836532462,0.028500,2.657100,1.861200,6.758100,1.034600,6.154000,2821.750000,432.000000,2569.500000
1730836532562,-3.555100,1.987700,-3.804000,6.751500,1.072900,6.299400,2819.000000,448.000000,2630.250000
1730836532661,-1.771400,14.787700,-6.644800,7.303000,0.776500,6.327000,3049.250000,324.250000,2641.750000
1730836532761,-4.861200,10.048900,-3.465300,6.497600,0.886700,6.583900,2598.500000,325.500000,2719.750000
1730836532861,-1.118300,17.457100,0.012200,7.383200,0.753200,5.327100,3082.750000,314.500000,2224.250000
1730836532960,-1.457100,7.036700,0.065300,7.756200,0.883700,5.088200,3238.500000,369.000000,2124.500000
1730836533060,4.877500,4.889700,0.828500,7.708300,0.729800,5.172000,3218.500000,304.750000,2159.500000
1730836533159,9.489700,0.677500,-2.502000,7.537100,0.373000,4.851700,3132.500000,132.250000,1972.250000
1730836533260,13.253000,-1.963200,-3.759100,7.738300,0.182000,5.039100,3231.000000,76.000000,2104.000000
1730836533359,12.436700,0.759100,-3.975500,8.193900,0.004100,5.493500,3421.250000,-1.750000,2293.750000
1730836533459,3.853000,0.297900,-2.685700,7.857400,0.505900,4.848700,3280.750000,-211.250000,2024.500000
1730836533559,-3.167300,12.567300,-2.759100,8.389700,0.649000,4.408600,3468.750000,-271.000000,1840.750000
1730836533659,-22.861200,7.832600,-2.151000,8.352000,0.294500,4.655900,3487.250000,-123.000000,1974.500000
1730836533758,-9.269300,12.477500,1.600000,7.847200,0.192700,3.776900,3276.500000,-80.500000,1577.000000
1730836533858,-14.159100,8.702000,12.061200,8.782500,0.552000,3.709800,3667.000000,230.500000,1549.000000
1730836533957,-2.126500,9.008100,0.591800,9.681200,0.771100,3.782900,4042.250000,322.000000,1579.500000
1730836534056,14.934600,-13.775500,-3.432600,8.932200,0.344800,2.784800,3632.500000,132.750000,1192.000000
1730836534157,12.416300,-15.106100,-1.285700,8.843600,0.414900,4.205000,3692.500000,173.250000,1755.750000
1730836534256,1.665300,2.861200,-4.375500,8.490900,0.007100,4.260700,3545.250000,3.000000,1779.000000
1730836534355,-15.881600,15.057100,-1.273400,8.729200,0.119700,3.386500,3644.750000,-50.000000,1414.000000
1730836534456,-17.224400,9.995900,6.787700,8.635800,0.201700,2.735700,3698.250000,106.750000,1105.750000
1730836534556,-27.808100,-4.032600,10.546900,8.994400,1.049600,3.294900,3755.500000,438.250000,1375.750000
1730836534656,-20.730600,-28.224400,17.102000,8.485500,1.591400,3.564900,3543.000000,664.500000,1488.500000
1730836534755,-16.995900,-34.763200,17.461200,8.836400,2.412900,3.941000,3689.500000,1007.500000,1645.500000
1730836534855,-1.383600,-28.714200,17.722400,7.186200,3.119500,5.037900,2948.500000,1277.000000,1931.500000
1730836534954,-6.224400,-36.085700,24.436700,6.324600,3.673300,6.022200,2640.750000,1533.750000,2514.500000
1730836535054,-1.628500,-25.391800,14.012200,5.143300,4.166700,7.481400,2147.500000,1739.750000,3123.750000
1730836535154,6.163200,-22.779500,12.706100,4.302000,4.276900,7.255100,1796.250000,1785.750000,3029.250000
1730836535254,16.616300,-19.310200,6.673400,3.777500,3.632000,8.116100,1577.250000,1516.500000,3388.750000
1730836535354,22.575500,-13.555100,0.400000,3.251800,3.094300,8.554400,1357.750000,1228.000000,3688.750000
1730836535453,33.302000,-16.036700,0.428500,2.748800,1.824400,8.404700,1147.750000,761.750000,3509.250000
1730836535553,33.653000,-20.102000,0.514200,1.874100,1.228000,8.916600,782.500000,512.750000,3723.000000
1730836535653,17.914200,-11.538700,-5.351000,1.340000,0.279600,9.486000,559.500000,116.750000,3960.750000
1730836535752,13.857100,-13.718300,-5.146900,1.368700,0.311300,9.091400,505.750000,-231.750000,3813.750000
1730836535852,5.800000,6.236700,-9.934600,0.866900,0.706500,9.981200,362.000000,-295.000000,4167.500000
1730836535952,-9.212200,19.571400,-12.775500,1.865100,-1.223800,8.830400,778.750000,-511.000000,3687.000000
1730836536051,-7.616300,12.714200,-8.485700,2.420100,0.970500,8.819600,1010.500000,-405.250000,3682.500000
1730836536151,0.530600,-5.016300,-6.106100,3.124900,0.472400,8.755500,1305.500000,-648.250000,3568.500000
1730836536251,1.469300,-37.257100,-4.159100,2.620700,0.165200,10.221900,1094.250000,69.000000,4268.000000
1730836536350,9.726500,-14.473400,-2.020400,0.174800,-2.190800,9.812300,-73.000000,-914.750000,4097.000000
1730836536450,6.314200,8.514200,-5.232600,0.491500,-1.214800,9.478800,205.250000,-507.250000,3957.750000
1730836536550,0.163200,5.889700,-3.763200,1.323200,-1.274100,8.856700,695.500000,-909.250000,3698.000000
1730836536650,-2.440800,-4.779500,-3.167300,0.969900,-1.827900,9.423200,405.000000,-763.250000,3934.500000
1730836536749,4.257100,4.608100,-4.257100,0.799900,-1.786000,9.896800,334.000000,-745.750000,4132.250000
1730836536849,3.248900,25.032600,-5.991800,1.087300,-2.253100,9.532700,454.000000,-940.750000,3980.250000
1730836536949,1.465300,-12.310200,-1.510200,3.055400,-2.122500,8.758500,1275.750000,-886.250000,3657.000000
1730836537049,9.342800,-23.559100,1.281600,1.638700,-2.571000,9.081300,684.250000,-1049.000000,3848.250000
1730836537148,0.918300,-13.036700,-1.910200,0.907100,-2.895500,9.195600,378.750000,-1209.000000,3839.500000
1730836537247,0.979500,-3.583600,-2.146900,0.462200,-2.678200,9.667400,193.000000,-1118.250000,4036.500000
1730836537348,-12.832600,4.212200,-4.453000,1.004700,-3.104500,8.677700,419.500000,-1296.250000,3623.250000
1730836537447,-24.742800,13.428500,-3.302000,1.013000,-2.331500,8.993200,457.500000,-894.750000,3782.500000
1730836537546,-11.730600,8.640800,-3.048900,0.880100,-1.055000,10.366800,367.500000,-440.500000,4328.500000
1730836537646,-2.236700,-13.326500,0.775500,1.290900,-1.604000,8.772900,539.000000,-669.750000,3663.000000
1730836537745,-4.906100,-2.448900,-1.620400,0.526300,-1.343000,9.802800,219.750000,-560.750000,4093.000000
1730836537846,-4.848900,15.779500,-1.971400,0.848400,-1.134000,10.099700,420.250000,-464.750000,4170.500000
1730836537946,5.183600,-6.457100,1.702000,1.666900,-1.395000,8.575300,696.000000,-582.500000,3580.500000
1730836538045,6.902000,-35.522400,2.599900,0.546600,-1.487900,9.414200,228.250000,-621.250000,3930.750000
1730836538145,-2.012200,0.840800,-2.073400,0.698700,-1.739900,9.913500,-291.750000,-726.500000,4139.250000
1730836538245,-7.857100,9.832600,-3.012200,0.228700,-1.659100,9.566300,79.500000,-685.250000,4036.000000
1730836538344,-2.314200,-1.767300,0.240800,0.313100,-1.624400,9.182500,130.750000,-678.250000,3834.000000
1730836538444,7.669300,-15.404000,1.726500,0.113100,-1.426200,9.837500,-47.250000,-595.500000,4107.500000
1730836538543,5.795900,11.506100,-1.093800,0.501700,-2.095000,9.700400,-209.500000,-874.750000,4050.250000
1730836538643,-8.518300,-3.448900,-1.991800,0.067600,-2.293200,9.014800,4.250000,-957.500000,3764.000000
1730836538743,-15.220400,7.983600,-1.767300,0.005300,-2.002200,8.884900,2.250000,-836.000000,3709.750000
1730836538842,-6.069300,4.800000,0.306100,0.389100,-1.118400,9.753700,162.500000,-467.000000,4072.500000
1730836538942,7.877500,-1.469300,0.922400,0.143700,-1.222000,9.899200,60.000000,-510.250000,4133.250000
1730836539042,-4.199900,-1.097900,-2.697900,0.391500,-1.556700,9.459700,163.500000,-650.000000,3949.750000
1730836539141,3.506100,0.420400,0.085700,0.265200,-1.695000,9.582400,110.750000,-725.000000,3967.000000
1730836539241,-8.571400,1.861200,-7.836700,0.382000,-1.384300,9.562100,159.500000,-578.000000,3992.500000
1730836539341,-7.465300,-2.314200,-11.616300,0.438800,0.996900,9.608800,183.250000,-416.250000,4012.000000
1730836539440,1.085700,-3.163200,-4.828500,0.025700,-1.254300,9.193800,10.750000,-523.750000,3838.750000
1730836539541,-17.763200,8.408100,-22.106100,0.161600,-1.236400,10.035700,-21.500000,-440.500000,4135.250000
1730836539640,-1.216300,0.053000,-8.199900,0.059800,0.891500,9.735700,-25.000000,-372.250000,4065.000000
1730836539740,-2.616300,-9.567300,-11.281600,0.031100,0.807700,9.519600,-13.000000,-337.250000,3974.750000
1730836539839,-8.861200,7.583600,5.571400,0.406500,0.081400,9.551900,169.750000,-34.000000,3988.250000
1730836539939,0.342800,-8.681600,0.665300,-1.113600,-2.355500,10.119500,-808.500000,-1137.250000,4162.000000
1730836540039,0.265300,-2.522400,2.273400,0.356200,0.456800,9.935100,-148.750000,-190.750000,4148.250000
1730836540138,-7.244800,-3.991800,-2.840800,0.104100,0.674700,10.102100,-43.500000,-281.750000,4218.000000
1730836540238,-4.289700,-3.926500,0.861200,0.266400,-1.200500,8.757900,-111.250000,-501.250000,3656.750000
1730836540337,1.334600,-1.228500,1.840800,0.250800,0.130500,10.289600,-139.750000,-141.500000,4150.500000
1730836540437,-8.697900,-11.191800,0.775500,0.068200,0.474800,10.250000,28.500000,-198.250000,4279.750000
1730836540537,-1.440800,-6.395900,2.200000,1.342400,0.604700,11.364300,560.500000,-252.500000,4745.000000
1730836540637,4.653000,1.934600,-13.179500,-1.258500,0.772900,8.211300,-525.500000,-322.750000,3428.500000
1730836540736,-1.408100,1.885700,-14.538700,0.037100,0.124500,10.041100,-51.750000,-21.000000,4192.500000
1730836540835,-2.591800,-5.530600,-19.828500,0.818400,0.150800,10.072200,-341.750000,-63.000000,4205.500000
1730836540936,1.902000,0.265300,-18.244800,0.577100,0.619700,9.609400,-241.000000,-258.750000,4012.250000
1730836541036,-2.542800,6.142800,-20.077500,0.576600,0.579500,10.477000,-240.750000,-242.000000,4374.500000
1730836541135,0.310200,4.971400,-11.877500,-1.346000,-1.157300,9.682400,-562.000000,-483.250000,4042.750000
1730836541234,0.742800,0.824400,-10.591800,-2.356100,0.943600,8.766300,-983.750000,-385.750000,3661.750000
1730836541335,-1.506100,1.293800,-5.134600,-1.412400,0.544800,9.759100,-589.750000,-227.500000,4074.750000
1730836541434,-4.138700,1.146900,-1.506100,-2.612900,0.771700,8.978300,-1091.000000,-322.250000,3748.750000
1730836541534,-1.453000,-2.673400,6.685700,-1.892000,0.656800,9.588400,-790.000000,-274.250000,4003.500000
1730836541634,-1.371400,-5.734600,11.787700,-1.717200,0.860400,9.507000,-716.500000,-368.000000,3911.750000
1730836541732,-4.746900,2.391800,13.685700,-2.204600,0.095800,10.007500,-920.500000,40.000000,4178.500000
1730836541833,-4.722400,0.673400,22.000000,-1.489700,0.751400,8.834000,-622.000000,-313.750000,3688.500000
1730836541932,-2.693800,-4.387700,17.044800,-1.246000,0.571200,9.016600,-520.250000,-238.500000,3764.750000
1730836542033,-3.257100,-11.048900,21.893800,0.027500,0.526900,10.354800,-122.000000,-305.500000,4137.000000
1730836542132,-8.020400,0.036700,21.595900,0.767600,0.304700,10.470400,-320.500000,127.250000,4371.750000
1730836542232,-6.669300,-5.453000,16.371400,0.302300,0.468800,9.366300,-126.250000,-195.750000,3910.750000
