timestamp,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
1730647673956,-2.436700,0.506100,0.914200,0.431100,0.083200,9.653100,-180.000000,-34.750000,4030.500000
1730647673957,-2.461200,0.489700,0.938700,0.444800,0.084400,9.668600,-182.500000,-34.750000,4038.000000
1730647673957,-2.530600,0.522400,0.906100,0.419100,0.098700,9.660300,-175.000000,-41.250000,4033.500000
1730647673957,-2.518300,0.489700,0.926500,0.428700,0.084400,9.648900,-179.000000,-35.250000,4028.750000
1730647673957,-2.661200,0.571400,0.983600,0.434000,0.071200,9.666800,-181.250000,-29.750000,4036.250000
1730647673957,-2.608100,0.555100,-1.024400,0.416100,0.076600,9.651300,-173.750000,-32.000000,4029.750000
1730647673957,-2.599900,0.538700,0.995900,0.405300,0.071200,9.659100,-169.250000,-29.750000,4033.000000
1730647673957,-2.579500,0.477500,0.967300,0.404100,0.088000,9.663300,-168.750000,-36.750000,4034.750000
1730647673959,-2.563200,0.497900,0.971400,0.405900,0.083800,9.656700,-169.500000,-35.000000,4032.000000
1730647673959,-2.595900,0.518300,0.979500,0.392100,0.080800,9.655500,-163.750000,-33.750000,4036.500000
1730647673959,-2.546900,0.506100,0.959100,0.413100,0.092200,9.660900,-172.500000,-38.500000,4033.750000
1730647673959,-2.563200,0.530600,0.967300,0.408300,0.070600,9.668600,-170.500000,-29.500000,4037.000000
1730647673960,-2.546900,0.518300,-1.016300,0.431100,0.076600,9.662100,-175.750000,-32.750000,4037.000000
1730647673960,-2.587700,0.477500,-1.024400,0.432300,0.077200,9.657300,-180.500000,-32.250000,4032.250000
1730647673960,-2.538700,0.530600,0.959100,0.434600,0.093400,9.664500,-181.500000,-39.000000,4035.250000
1730647673960,-2.518300,0.469300,0.975500,0.416700,0.086800,9.650700,-171.750000,-36.000000,4031.000000
1730647673961,-2.534600,0.514200,0.906100,0.437600,0.082600,9.660300,-182.750000,-34.500000,4033.500000
1730647673961,-2.436700,0.526500,0.926500,0.417900,0.078400,9.662100,-174.500000,-32.750000,4034.250000
1730647673961,-2.477500,0.497900,0.938700,0.401100,0.088000,9.649500,-168.250000,-37.250000,4033.500000
1730647673961,-2.555100,0.571400,0.959100,0.426300,0.080800,9.671600,-178.000000,-33.750000,4038.250000
1730647673961,-2.567300,0.530600,0.967300,0.405900,0.071800,9.653700,-169.500000,-30.000000,4030.750000
1730647673961,-2.534600,0.497900,0.983600,0.407700,0.093400,9.675200,-176.250000,-39.000000,4039.750000
1730647673962,-2.571400,0.514200,0.979500,0.399900,0.079000,9.653700,-167.000000,-33.000000,4030.750000
1730647673962,-2.632600,0.514200,0.987700,0.419100,0.074800,9.668600,-175.000000,-31.250000,4037.000000
1730647673962,-2.624400,0.518300,-1.008100,0.425100,0.078400,9.678200,-177.500000,-32.750000,4041.000000
1730647673962,-2.538700,0.522400,0.951000,0.413100,0.079000,9.665600,-172.500000,-33.000000,4035.750000
1730647673963,-2.542800,0.518300,0.942800,0.423300,0.094600,9.647100,-176.750000,-39.500000,4028.000000
1730647673963,-2.599900,0.563200,0.934600,0.426900,0.082000,9.663900,-178.250000,-34.250000,4035.000000
1730647673963,-2.546900,0.555100,0.983600,0.419100,0.093400,9.664500,-175.000000,-39.000000,4035.250000
1730647673963,-2.538700,0.506100,0.951000,0.416700,0.088000,9.666800,-173.750000,-33.750000,4038.250000
1730647673964,-2.489700,0.510200,0.902000,0.412500,0.085000,9.661500,-172.250000,-35.500000,4034.000000
1730647673964,-2.583600,0.551000,0.975500,0.416700,0.089200,9.670400,-174.000000,-37.250000,4037.750000
1730647673964,-2.551000,0.530600,0.979500,0.416100,0.069400,9.678200,-177.750000,-33.000000,4037.750000
1730647673964,-2.534600,0.514200,0.934600,0.402300,0.088600,9.666800,-168.000000,-37.000000,4036.250000
1730647673965,-2.497900,0.489700,0.938700,0.406500,0.086200,9.663900,-169.750000,-36.000000,4035.000000
1730647673965,-2.510200,0.542800,0.902000,0.412500,0.083800,9.667400,-176.000000,-31.500000,4034.250000
1730647673965,-2.477500,0.497900,0.938700,0.410700,0.081400,9.660300,-171.500000,-34.000000,4033.500000
1730647673966,-2.506100,0.526500,0.967300,0.417900,0.085000,9.672200,-174.500000,-35.500000,4038.500000
1730647673967,-2.669300,0.546900,-1.016300,0.416700,0.076600,9.657300,-178.250000,-34.750000,4032.250000
1730647673967,-2.616300,0.514200,-1.000000,0.422100,0.074800,9.656700,-176.250000,-31.250000,4032.000000
1730647673967,-2.579500,0.542800,0.987700,0.420300,0.075400,9.657900,-175.500000,-31.500000,4032.500000
1730647673967,-2.518300,0.506100,0.914200,0.413100,0.090400,9.656100,-172.500000,-37.750000,4031.750000
1730647673967,-2.493800,0.522400,0.959100,0.413700,0.084400,9.656700,-172.750000,-35.250000,4032.000000
1730647673967,-2.575500,0.567300,-1.000000,0.424500,0.082000,9.663900,-177.250000,-34.250000,4035.000000
1730647673967,-2.628500,0.538700,-1.004000,0.420900,0.080800,9.662700,-175.750000,-33.750000,4034.500000
1730647673967,-2.657100,0.579500,0.983600,0.411300,0.077200,9.659700,-171.750000,-32.250000,4033.250000
1730647673969,-2.559100,0.485700,0.975500,0.427500,0.086200,9.673400,-178.500000,-32.250000,4029.000000
1730647673969,-2.669300,0.538700,0.987700,0.418500,0.075400,9.658500,-174.750000,-31.500000,4032.750000
1730647673969,-2.604000,0.493800,0.967300,0.420300,0.071800,9.662100,-175.500000,-30.000000,4034.250000
1730647673969,-2.632600,0.534600,0.959100,0.419700,0.075400,9.660300,-173.000000,-35.500000,4028.250000
1730647673970,-2.502000,0.542800,0.975500,0.410100,0.079000,9.665600,-171.250000,-33.000000,4035.750000
1730647673970,-2.542800,0.526500,0.971400,0.413100,0.082600,9.651900,-172.500000,-34.500000,4030.000000
1730647673970,-2.461200,0.473400,0.975500,0.419700,0.071800,9.646500,-176.250000,-31.500000,4037.500000
1730647673970,-2.510200,0.506100,0.991800,0.422100,0.085000,9.669200,-176.250000,-35.500000,4037.250000
1730647673971,-2.530600,0.461200,0.955100,0.416700,0.081400,9.669800,-174.000000,-34.000000,4037.500000
1730647673971,-2.591800,0.510200,0.983600,0.417300,0.085000,9.668600,-177.250000,-34.500000,4036.500000
1730647673971,-2.575500,0.530600,0.995900,0.419100,0.077200,9.658500,-175.000000,-32.250000,4032.750000
1730647673972,-2.575500,0.506100,0.983600,0.404700,0.094000,9.649500,-169.000000,-39.250000,4029.000000
1730647673972,-2.546900,0.518300,0.938700,0.407700,0.080800,9.649500,-170.250000,-33.750000,4029.000000
1730647673972,-2.575500,0.489700,0.975500,0.422100,0.077800,9.651900,-176.250000,-32.500000,4030.000000
1730647673972,-2.587700,0.542800,-1.020400,0.422100,0.083800,9.667400,-176.250000,-35.000000,4036.500000
1730647673972,-2.575500,0.510200,0.979500,0.415500,0.073600,9.665100,-173.500000,-30.750000,4035.500000
1730647673973,-2.640800,0.518300,0.995900,0.418500,0.086800,9.668600,-174.750000,-36.250000,4037.000000
1730647673973,-2.648900,0.481600,0.983600,0.407700,0.086800,9.655500,-170.250000,-36.250000,4032.750000
1730647673973,-2.567300,0.522400,-1.016300,0.417900,0.086800,9.662100,-174.500000,-36.250000,4034.250000
1730647673973,-2.653000,0.604000,-1.004000,0.408300,0.077200,9.673400,-170.500000,-32.250000,4039.000000
1730647673973,-2.669300,0.542800,-1.044800,0.389700,0.085000,9.649500,-169.250000,-36.000000,4040.000000
1730647673973,-2.551000,0.510200,0.971400,0.416700,0.084400,9.675800,-174.000000,-35.250000,4040.000000
1730647673973,-2.567300,0.551000,0.983600,0.410700,0.080800,9.653700,-171.500000,-33.750000,4030.750000
