timestamp,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
1730861106889,-2.375500,0.497900,0.902000,0.290900,0.096300,9.682400,-126.750000,-40.250000,4042.750000
1730861106889,-2.351000,0.506100,0.906100,0.289700,0.117900,9.675800,-121.000000,-49.250000,4040.000000
1730861106890,-2.302000,0.489700,0.869300,0.291500,0.096300,9.676400,-121.750000,-40.250000,4040.250000
1730861106890,-2.269300,0.502000,0.857100,0.290300,0.124500,9.681800,-121.250000,-52.000000,4042.500000
1730861106890,-2.326500,0.510200,0.844800,0.286800,0.100500,9.674000,-119.750000,-42.000000,4039.250000
1730861106890,-2.375500,0.534600,0.885700,0.296900,0.117300,9.684800,-119.750000,-51.250000,4043.000000
1730861106890,-2.248900,0.510200,0.873400,0.280800,0.111900,9.676400,-117.250000,-46.750000,4040.250000
1730861106890,-2.302000,0.469300,0.857100,0.307700,0.110700,9.664500,-128.500000,-46.250000,4035.250000
1730861106891,-2.334600,0.444800,0.840800,0.282000,0.124500,9.678200,-117.750000,-52.000000,4041.000000
1730861106891,-2.383600,0.514200,0.844800,0.288500,0.119700,9.678800,-123.500000,-49.750000,4036.750000
1730861106891,-2.240800,0.465300,0.812200,0.276000,0.121500,9.684800,-115.250000,-50.750000,4043.750000
1730861106891,-2.395900,0.481600,0.820400,0.283800,0.111300,9.679400,-118.500000,-46.500000,4041.500000
1730861106891,-2.453000,0.538700,0.906100,0.285000,0.110100,9.674600,-119.000000,-46.000000,4039.500000
1730861106891,-2.338700,0.489700,0.922400,0.286200,0.122100,9.680000,-122.500000,-51.250000,4043.500000
1730861106891,-2.322400,0.489700,0.881600,0.285000,0.123300,9.680600,-119.000000,-51.500000,4042.000000
1730861106892,-2.383600,0.477500,0.881600,0.284400,0.117300,9.680000,-118.750000,-49.000000,4041.750000
1730861106892,-2.448900,0.506100,0.910200,0.285600,0.113100,9.676400,-119.250000,-47.250000,4040.250000
1730861106892,-2.330600,0.518300,0.897900,0.281400,0.113700,9.672800,-118.250000,-52.750000,4039.250000
1730861106892,-2.395900,0.502000,0.893800,0.281400,0.123900,9.686600,-117.500000,-51.750000,4044.500000
1730861106892,-2.310200,0.510200,0.881600,0.286200,0.111300,9.678200,-119.500000,-46.500000,4041.000000
1730861106892,-2.302000,0.518300,0.853000,0.286200,0.114300,9.677600,-119.500000,-47.750000,4040.750000
1730861106893,-2.375500,0.518300,0.889700,0.290900,0.116700,9.677600,-121.500000,-48.750000,4040.750000
1730861106893,-2.261200,0.526500,0.844800,0.287400,0.117900,9.681800,-120.000000,-49.250000,4048.000000
1730861106893,-2.314200,0.530600,0.844800,0.280200,0.111900,9.681200,-117.000000,-46.750000,4042.250000
1730861106893,-2.432600,0.477500,0.885700,0.290900,0.109500,9.669800,-121.500000,-45.750000,4037.500000
1730861106893,-2.485700,0.555100,0.865300,0.284400,0.120300,9.678200,-118.750000,-50.250000,4041.000000
1730861106893,-2.334600,0.514200,0.918300,0.290300,0.118500,9.677600,-119.750000,-50.000000,4041.500000
1730861106893,-2.342800,0.481600,0.865300,0.277800,0.111300,9.670400,-116.000000,-46.500000,4037.750000
1730861106894,-2.383600,0.510200,0.885700,0.277800,0.119100,9.677600,-116.000000,-49.750000,4040.750000
1730861106894,-2.346900,0.518300,0.906100,0.288000,0.117300,9.678200,-120.250000,-49.000000,4041.000000
1730861106894,-2.322400,0.579500,0.832600,0.291500,0.115500,9.676400,-124.500000,-50.250000,4042.250000
1730861106894,-2.318300,0.518300,0.897900,0.278400,0.117300,9.681200,-116.250000,-49.000000,4042.250000
1730861106894,-2.306100,0.489700,0.881600,0.271200,0.105900,9.678800,-113.250000,-44.250000,4041.250000
1730861106894,-2.436700,0.551000,0.922400,0.298700,0.120900,9.680000,-124.750000,-50.500000,4041.750000
1730861106895,-2.351000,0.497900,0.861200,0.285000,0.119700,9.675200,-117.750000,-53.250000,4044.000000
1730861106895,-2.338700,0.518300,0.959100,0.285000,0.110100,9.679400,-119.000000,-46.000000,4041.500000
1730861106895,-2.395900,0.518300,0.910200,0.290300,0.113100,9.680000,-121.250000,-47.250000,4041.750000
1730861106895,-2.424400,0.448900,0.914200,0.286800,0.123900,9.675800,-119.750000,-51.750000,4040.000000
1730861106895,-2.244800,0.440800,0.877500,0.284400,0.108900,9.683000,-118.750000,-45.500000,4043.000000
1730861106895,-2.302000,0.477500,0.836700,0.284400,0.116700,9.678800,-118.750000,-48.750000,4042.750000
1730861106895,-2.322400,0.477500,0.865300,0.290300,0.121500,9.684800,-121.250000,-50.750000,4043.750000
1730861106896,-2.363200,0.481600,0.910200,0.279600,0.119700,9.671600,-116.750000,-50.000000,4038.250000
