timestamp,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
1730862025817,-7.134600,39.706100,30.816300,-7.737700,3.537400,3.417600,-3230.750000,1477.000000,1427.000000
1730862025837,-6.897900,41.457100,35.608100,-7.452100,3.463700,3.156000,-3111.500000,1446.250000,1317.750000
1730862025856,2.346900,47.746900,46.204000,-8.390900,4.451100,2.214100,-4057.500000,2169.750000,819.750000
1730862025876,7.604000,44.579500,40.367300,-10.625500,5.179800,1.591400,-4436.500000,2162.750000,664.500000
1730862025896,5.502000,38.975500,32.073400,-9.689000,3.680500,2.056700,-4045.500000,1536.750000,858.750000
1730862025915,7.963200,43.457100,29.893800,-10.330300,3.082300,4.126000,-4208.250000,1304.000000,1952.000000
1730862025935,13.812200,48.448900,29.869300,-9.206400,2.383600,4.828300,-3844.000000,995.250000,2016.000000
1730862025956,17.183600,49.889700,29.461200,-9.157300,2.156700,4.931900,-3823.500000,900.500000,2059.250000
1730862025976,15.061200,50.820400,30.959100,-8.811800,3.045800,4.220600,-3820.500000,1219.750000,1762.250000
1730862025995,15.167300,51.767300,30.559100,-9.430900,3.223600,4.361900,-3937.750000,1346.000000,1821.250000
1730862026015,14.636700,52.048900,27.093800,-9.327400,2.419500,4.765400,-3894.500000,1010.250000,1989.750000
1730862026035,9.412200,50.677500,25.297900,-8.315500,1.892000,5.025300,-3472.000000,790.000000,2098.250000
1730862026055,6.730600,48.302000,27.959100,-7.388600,1.748900,5.092400,-3085.000000,730.250000,2126.250000
1730862026075,2.371400,42.444800,32.036700,-6.735300,1.483100,5.516900,-2812.250000,619.250000,2303.500000
1730862026096,-8.089700,30.620400,33.918300,-7.631700,1.717800,6.571300,-3186.500000,717.250000,2743.750000
1730862026116,-10.044800,30.983600,30.930600,-7.878400,2.362000,7.095800,-3289.500000,986.250000,2962.750000
1730862026136,-6.934600,35.391800,26.563200,-7.514900,2.262600,7.350300,-3062.750000,796.750000,2931.250000
1730862026154,0.155100,38.191800,23.612200,-6.755700,1.455500,6.267700,-2820.750000,607.750000,2617.000000
1730862026174,0.228500,33.726500,23.840800,-6.370100,1.317800,5.574400,-2659.750000,550.250000,2327.500000
1730862026195,-2.400000,26.942800,23.248900,-6.925700,1.110600,6.570100,-3090.250000,345.000000,2940.250000
1730862026215,-7.224400,21.771400,19.902000,-7.834700,0.107700,8.538200,-3271.250000,-45.000000,3565.000000
1730862026235,-6.114200,24.371400,14.853000,-7.440700,0.440000,8.021500,-3106.750000,183.750000,3349.250000
1730862026255,0.897900,28.138700,9.636700,-6.352100,0.641800,7.241900,-2464.500000,208.750000,2930.500000
1730862026275,0.134600,25.444800,8.428500,-5.658200,0.011300,7.275400,-2362.500000,-4.750000,3037.750000
1730862026295,0.502000,22.946900,6.975500,-6.182700,0.168800,7.558600,-2581.500000,-70.500000,3156.000000
1730862026315,1.522400,27.253000,3.167300,-6.736500,1.022000,8.098700,-2861.250000,438.750000,3381.500000
1730862026335,2.359100,31.702000,1.930600,-6.389900,0.975900,8.104100,-2668.000000,407.500000,3383.750000
1730862026354,-1.044800,30.795900,2.420400,-5.815100,0.455600,7.476600,-2428.000000,190.250000,3121.750000
1730862026375,-4.836700,23.881600,4.489700,-4.708600,0.416100,7.744800,-1966.000000,-173.750000,3233.750000
1730862026395,-5.861200,19.461200,8.016300,-4.861800,0.397500,8.127400,-2030.000000,-166.000000,3393.500000
1730862026414,-2.387700,20.432600,11.122400,-5.230100,0.289100,8.186700,-2183.750000,120.750000,3482.250000
1730862026434,0.412200,23.742800,12.742800,-4.563100,0.034100,8.417200,-1905.250000,-14.250000,3514.500000
1730862026455,-2.371400,21.522400,13.314200,-4.494800,0.395100,8.220900,-1876.750000,-165.000000,3432.500000
1730862026475,-4.502000,19.420400,13.506100,-4.719900,0.303500,8.134600,-2041.250000,-151.000000,3522.000000
1730862026495,-6.277500,16.787700,11.795900,-5.063000,0.220300,8.956700,-2114.000000,-92.000000,3739.750000
1730862026515,-7.159100,16.461200,10.155100,-5.175000,0.239500,9.072300,-2160.750000,-100.000000,3788.000000
1730862026534,-5.383600,18.673400,9.787700,-4.683400,0.114300,8.871100,-1880.500000,-16.750000,3674.500000
1730862026554,-3.179500,20.804000,10.800000,-4.087100,0.021500,8.954900,-1706.500000,-9.000000,3739.000000
1730862026575,-5.285700,19.228500,11.448900,-3.964900,0.374200,9.049500,-1655.500000,-156.250000,3778.500000
1730862026593,-8.730600,15.804000,11.734600,-4.210400,0.037100,8.945900,-1791.500000,102.750000,3728.750000
1730862026614,-6.342800,17.951000,10.497900,-4.245100,0.518500,9.307600,-1772.500000,216.500000,3886.250000
1730862026634,-3.236700,21.636700,9.020400,-3.893700,0.498100,9.532700,-1625.750000,208.000000,3980.250000
1730862026654,0.579500,25.518300,9.208100,-3.593700,0.193300,9.070500,-1494.500000,80.750000,3787.250000
1730862026674,0.097900,26.395900,10.265300,-3.251200,0.088000,8.839400,-1357.500000,-36.750000,3690.750000
1730862026693,-1.326500,23.938700,10.730600,-2.900900,0.296900,9.055500,-1211.250000,-124.000000,3781.000000
1730862026714,-3.322400,18.730600,8.697900,-3.282900,0.556800,9.340500,-1370.750000,232.500000,3900.000000
1730862026734,-1.346900,18.579500,5.902000,-2.917100,0.248400,9.310600,-1218.000000,103.750000,3887.500000
1730862026754,-1.326500,16.363200,3.261200,-2.658400,0.220900,9.149500,-1110.000000,-92.250000,3820.250000
1730862026774,-5.808100,10.420400,0.722400,-2.511100,0.498100,9.122000,-1048.500000,-208.000000,3808.750000
1730862026794,-9.330600,5.199900,0.330600,-2.138100,0.508900,8.940600,-892.750000,-212.500000,3733.000000
1730862026814,-12.510200,-2.771400,-1.355100,-2.156700,0.437600,8.595700,-936.000000,-76.500000,3589.750000
1730862026834,-17.000000,-14.632600,-2.248900,-2.214700,0.114300,8.843600,-924.750000,47.750000,3692.500000
1730862026854,-17.555100,-22.085700,-1.979500,-2.947000,0.876500,9.043500,-1230.500000,366.000000,3776.000000
1730862026874,-12.653000,-23.963200,-2.579500,-3.647600,1.124400,9.217200,-1529.500000,403.250000,3853.750000
1730862026894,-2.542800,-23.604000,-4.220400,-3.405100,0.253800,8.711200,-1421.750000,106.000000,3637.250000
1730862026913,0.542800,-27.710200,-5.106100,-3.287100,0.132900,8.167600,-1372.500000,-55.500000,3410.250000
1730862026934,-3.330600,-40.277500,-6.575500,-3.508700,0.498700,8.866900,-1551.500000,-162.500000,3689.750000
1730862026954,-6.751000,-49.126500,-9.191800,-4.349900,0.419100,8.819600,-1816.250000,-175.000000,3682.500000
1730862026973,-6.620400,-54.889700,-12.857100,-5.113300,0.384900,8.378900,-2135.000000,160.750000,3498.500000
1730862026992,1.844800,-55.612200,-17.432600,-5.312100,1.134600,7.927500,-2209.250000,473.750000,3310.000000
1730862027013,4.375500,-58.281600,-18.869300,-4.517600,0.937000,7.206600,-1886.250000,391.250000,3009.000000
1730862027033,0.444800,-68.502000,-18.542800,-4.009200,0.381400,7.153300,-1674.000000,-159.250000,2986.750000
1730862027052,-5.469300,-87.661200,-15.938700,-7.171800,0.376000,8.708200,-2994.500000,157.000000,3636.000000
1730862027073,0.289700,-76.436700,-12.779500,-7.352100,1.624400,8.396300,-3069.750000,678.250000,3505.750000
1730862027093,6.559100,-67.432600,-12.559100,-8.448400,1.391500,8.317900,-3527.500000,581.000000,3281.000000
1730862027113,4.085700,-64.693800,-17.228500,-7.779000,0.137100,7.034100,-3248.000000,57.250000,2937.000000
1730862027133,1.477500,-70.779500,-17.910200,-7.499400,0.301700,5.988100,-3131.250000,126.000000,2500.250000
1730862027153,0.383600,-75.538700,-16.151000,-7.844200,0.639400,5.539000,-3131.250000,281.750000,2155.500000
1730862027173,-4.669300,-83.820400,-12.893800,-8.090300,0.188600,5.199500,-3378.000000,78.750000,2171.000000
1730862027193,-10.587700,-88.881600,-12.575500,-9.433300,0.231100,5.439600,-3938.750000,96.500000,2271.250000
1730862027213,-15.889700,-91.138700,-15.387700,-10.459000,1.296900,4.791200,-4493.000000,832.000000,1853.250000
1730862027233,-12.175500,-85.604000,-16.289700,-10.469200,2.342300,3.236800,-4371.250000,978.000000,1351.500000
1730862027253,-3.853000,-80.285700,-14.910200,-9.611200,1.626800,2.604500,-4013.000000,679.250000,1087.500000
1730862027272,0.032600,-82.828500,-12.538700,-8.824400,0.620300,2.650000,-3626.250000,86.750000,1069.500000
1730862027292,-4.036700,-88.848900,-11.191800,-9.339300,0.271800,2.186600,-3899.500000,113.500000,913.000000
1730862027312,-5.028500,-85.922400,-6.571400,-9.642900,1.114200,1.678300,-4026.250000,465.250000,700.750000
1730862027332,3.832600,-77.122400,4.208100,-9.961400,1.341200,0.614900,-4111.000000,560.000000,256.750000
1730862027351,13.653000,-66.089700,11.187700,-10.612900,1.367500,0.709500,-4431.250000,571.000000,296.250000
1730862027371,20.024400,-57.338700,12.685700,-10.001600,0.974700,0.611900,-4176.000000,407.000000,255.500000
1730862027392,15.330600,-58.804000,8.248900,-9.082500,0.447200,0.002900,-3792.250000,186.750000,-1.250000
1730862027412,4.232600,-68.081600,3.171400,-8.911800,1.041200,0.548400,-3721.000000,434.750000,-229.000000
1730862027432,-4.518300,-75.265300,0.004000,-10.187200,1.983000,0.611900,-4253.500000,828.000000,-383.500000
1730862027451,-8.375500,-73.404000,-1.048900,-9.462100,1.364500,-1.551900,-3950.750000,569.750000,-648.000000
1730862027472,-9.873400,-71.816300,0.244800,-9.428500,0.834000,-1.969300,-3936.750000,348.250000,-822.250000
1730862027492,-9.310200,-65.424400,3.281600,-9.239300,0.478400,-2.212300,-3855.000000,234.000000,-1049.750000
1730862027512,-10.461200,-61.791800,5.559100,-9.202200,0.536400,-3.585300,-3842.250000,224.000000,-1497.000000
1730862027532,-15.273400,-65.914200,3.542800,-9.523700,0.861600,-3.958300,-3976.500000,359.750000,-1652.750000
1730862027552,-18.657100,-66.220400,4.081600,-9.744100,1.651900,-4.078100,-3985.750000,741.750000,-1742.250000
1730862027572,-19.579500,-64.310200,5.632600,-9.365100,1.424400,-4.795400,-3910.250000,594.750000,-2002.250000
1730862027592,-18.799900,-64.644800,5.783600,-9.714700,0.801700,-5.058800,-4056.250000,334.750000,-2112.250000
1730862027612,-14.816300,-59.375500,4.016300,-10.141100,0.937000,-5.266600,-4104.250000,410.000000,-2235.750000
