timestamp,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
1730864214402,-4.478600,0.852300,-1.839200,0.237700,0.125700,9.669800,0.048400,0.025600,1.971400
1730864214402,-4.538400,0.986900,-1.839200,0.242400,0.122700,9.661500,0.049400,0.025000,1.969700
1730864214402,-4.530900,0.927100,-1.891600,0.252600,0.137100,9.654900,0.051500,0.027900,1.968300
1730864214403,-4.673000,0.957000,-1.854200,0.250800,0.140700,9.656100,0.051100,0.028600,1.968600
1730864214403,-4.628100,0.986900,-1.846700,0.258600,0.146600,9.664500,0.052700,0.029900,1.970300
1730864214403,-4.590700,0.822400,-1.824300,0.269400,0.148400,9.671000,0.056200,0.027900,1.971500
1730864214404,-4.613100,0.927100,-1.914000,0.269400,0.137100,9.677000,0.054900,0.027900,1.972900
1730864214404,-4.635600,0.949500,-1.906500,0.253800,0.131100,9.672200,0.051700,0.026700,1.971900
1730864214404,-4.568300,0.919600,-1.854200,0.249600,0.125100,9.665100,0.050900,0.025500,1.970400
1730864214405,-4.388800,0.889700,-1.757000,0.247800,0.132900,9.666200,0.050500,0.027000,1.970700
1730864214405,-4.448600,0.852300,-1.734600,0.259800,0.137700,9.667400,0.051500,0.029200,1.966500
1730864214405,-4.411300,0.770100,-1.749500,0.252600,0.143700,9.660300,0.054300,0.030300,1.969400
1730864214406,-4.299100,0.800000,-1.734600,0.259800,0.147200,9.663900,0.052900,0.030000,1.970200
1730864214406,-4.433700,0.897200,-1.667300,0.251400,0.138900,9.673400,0.051200,0.028300,1.972100
1730864214406,-4.441200,0.807400,-1.652300,0.251400,0.125100,9.664500,0.051200,0.025500,1.970300
1730864214407,-4.336500,0.814900,-1.742000,0.240100,0.123300,9.678200,0.048900,0.025100,1.973100
1730864214407,-4.441200,0.859800,-1.816800,0.238900,0.125700,9.662100,0.052700,0.025200,1.973100
1730864214407,-4.538400,0.882200,-1.801900,0.257400,0.132300,9.671600,0.052400,0.026900,1.971800
1730864214408,-4.486000,0.919600,-1.764500,0.274200,0.144200,9.661500,0.055900,0.029400,1.969700
1730864214408,-4.306600,0.949500,-1.757000,0.281400,0.148400,9.666800,0.057300,0.030200,1.970800
1730864214408,-4.373900,0.949500,-1.742000,0.269400,0.152000,9.662700,0.054900,0.031000,1.969900
1730864214409,-4.366400,0.934600,-1.839200,0.261600,0.137700,9.665100,0.053300,0.028000,1.970400
1730864214409,-4.501000,0.897200,-1.816800,0.247800,0.131700,9.678200,0.049100,0.024200,1.972400
1730864214409,-4.426200,0.837400,-1.794400,0.253200,0.127500,9.662100,0.051600,0.026000,1.969800
1730864214410,-4.373900,0.844800,-1.749500,0.252000,0.136500,9.669800,0.051300,0.027800,1.971400
1730864214410,-4.403800,0.934600,-1.801900,0.255600,0.142500,9.665100,0.052100,0.029000,1.970400
1730864214410,-4.373900,0.949500,-1.764500,0.277200,0.140700,9.660900,0.056500,0.028600,1.969600
1730864214410,-4.321500,0.919600,-1.734600,0.253200,0.149600,9.676400,0.053700,0.029700,1.973000
1730864214411,-4.351500,0.927100,-1.704700,0.263400,0.146000,9.674000,0.052800,0.026000,1.972200
1730864214411,-4.344000,0.934600,-1.757000,0.255000,0.118500,9.666200,0.052000,0.024100,1.970700
1730864214411,-4.448600,0.829900,-1.801900,0.254400,0.118500,9.677000,0.051800,0.024100,1.972900
1730864214412,-4.388800,0.912100,-1.749500,0.253800,0.134100,9.665600,0.051700,0.027300,1.970500
1730864214412,-4.523400,0.927100,-1.674800,0.251400,0.138900,9.663300,0.051200,0.028300,1.970000
1730864214412,-4.441200,0.867300,-1.727100,0.273000,0.141300,9.655500,0.054900,0.031200,1.969900
1730864214413,-4.366400,0.934600,-1.801900,0.261600,0.147200,9.665600,0.053300,0.030000,1.970500
1730864214413,-4.403800,0.904600,-1.816800,0.255600,0.137100,9.675800,0.052100,0.027900,1.972600
1730864214413,-4.523400,0.904600,-1.734600,0.246600,0.130500,9.672800,0.050200,0.026600,1.972000
1730864214414,-4.463600,0.814900,-1.757000,0.256800,0.116700,9.674000,0.052300,0.023800,1.972200
1730864214414,-4.329000,0.852300,-1.697200,0.248400,0.132300,9.675800,0.050600,0.026900,1.972600
1730864214414,-4.403800,0.867300,-1.786900,0.243000,0.123300,9.660300,0.053900,0.028600,1.969400
1730864214415,-4.276700,0.867300,-1.727100,0.263400,0.146000,9.671600,0.053700,0.029700,1.971800
1730864214415,-4.381400,0.964500,-1.742000,0.266400,0.146000,9.662700,0.054300,0.029700,1.969900
1730864214415,-4.456100,0.904600,-1.749500,0.255000,0.141900,9.653100,0.052000,0.028900,1.968000
1730864214416,-4.598200,0.867300,-1.772000,0.243600,0.141900,9.673400,0.049600,0.028900,1.972100
